ppd_id,PlanName,fy,Asset_Cumulative,Risky_to_Safe_Asset_Ratio,Risky_Total_Asset_Ratio,Board_Size,Board_Appointed,Board_Ex_Officio,Board_Elected,Board_Plan_Participants,Board_Ratio_Participants_Total,Board_Ratio_Participants_Elected_Total,Board_Exofficio_Only,Board_Appointed_Only,Active_Total_Member_Ratio,Beneficiary_Member_Ratio,Beneficiary_Taxpayer_Ratio
46,Maine Local,2010,1.0000,2.2258,0.6900,0,0,0,0,0,,,1,1,0.5505,0.3822,0.0054
46,Maine Local,2011,1.0010,2.5878,0.7213,0,0,0,0,0,,,1,1,0.5508,0.3845,0.0056
46,Maine Local,2012,1.0010,2.4399,0.7093,0,0,0,0,0,,,1,1,0.5523,0.3856,0.0057
46,Maine Local,2013,1.0000,2.8314,0.7390,0,0,0,0,0,,,1,1,0.5229,0.3822,0.0061
46,Maine Local,2014,1.0010,3.2236,0.7632,0,0,0,0,0,,,1,1,0.5656,0.4344,0.0063
46,Maine Local,2015,0.9980,3.2110,0.7625,0,0,0,0,0,,,1,1,0.3895,0.3075,0.0065
47,Maine State and Teacher,2001,1.0000,1.6667,0.6250,8,5,1,2,4,0.5000,0.2500,0,0,0.6327,0.3391,0.0178
47,Maine State and Teacher,2002,1.0000,1.5840,0.6130,8,5,1,2,4,0.5000,0.2500,0,0,0.6275,0.3370,0.0180
47,Maine State and Teacher,2003,1.0000,2.0030,0.6670,8,5,1,2,4,0.5000,0.2500,0,0,0.6053,0.3357,0.0182
47,Maine State and Teacher,2004,0.9900,2.0000,0.6667,8,5,1,2,4,0.5000,0.2500,0,0,0.5955,0.3392,0.0186
47,Maine State and Teacher,2005,1.0100,1.9706,0.6634,8,5,1,2,4,0.5000,0.2500,0,0,0.5853,0.3427,0.0192
47,Maine State and Teacher,2006,1.0000,2.2258,0.6900,8,5,1,2,4,0.5000,0.2500,0,0,0.5733,0.3459,0.0196
47,Maine State and Teacher,2007,1.0000,2.7037,0.7300,8,5,1,2,4,0.5000,0.2500,0,0,0.5617,0.3502,0.0200
47,Maine State and Teacher,2008,1.0000,1.9412,0.6600,8,5,1,2,4,0.5000,0.2500,0,0,0.5521,0.3563,0.0203
47,Maine State and Teacher,2009,1.0000,2.4483,0.7100,8,5,1,2,4,0.5000,0.2500,0,0,0.5425,0.3691,0.0209
47,Maine State and Teacher,2010,1.0000,2.2258,0.6900,8,5,1,2,4,0.5000,0.2500,0,0,0.5326,0.3772,0.0213
47,Maine State and Teacher,2011,1.0010,2.5878,0.7213,8,5,1,2,4,0.5000,0.2500,0,0,0.5186,0.3867,0.0218
47,Maine State and Teacher,2012,1.0010,2.4399,0.7093,8,5,1,2,4,0.5000,0.2500,0,0,0.5170,0.4004,0.0229
47,Maine State and Teacher,2013,1.0000,2.8314,0.7390,8,5,1,2,4,0.5000,0.2500,0,0,0.5211,0.3942,0.0238
47,Maine State and Teacher,2014,1.0010,3.2236,0.7632,8,5,1,2,4,0.5000,0.2500,0,0,0.5505,0.4495,0.0243
47,Maine State and Teacher,2015,0.9980,3.2110,0.7625,8,5,1,2,4,0.5000,0.2500,0,0,0.3403,0.2828,0.0250
48,Maryland PERS,2001,1.0000,2.6232,0.7240,15,7,3,5,0,0.0000,0.3333,0,0,0.5653,0.2693,0.0078
48,Maryland PERS,2002,1.0000,2.3333,0.7000,15,7,3,5,0,0.0000,0.3333,0,0,0.5659,0.2701,0.0079
48,Maryland PERS,2003,1.0000,2.1949,0.6870,15,7,3,5,0,0.0000,0.3333,0,0,0.5565,0.2779,0.0081
48,Maryland PERS,2004,1.0000,2.4602,0.7110,15,7,3,5,0,0.0000,0.3333,0,0,0.5408,0.2907,0.0084
48,Maryland PERS,2005,1.0000,2.3670,0.7030,15,7,3,5,0,0.0000,0.3333,0,0,0.5311,0.3013,0.0088
48,Maryland PERS,2006,1.0000,2.3113,0.6980,15,7,3,5,0,0.0000,0.3333,0,0,0.5258,0.3048,0.0090
48,Maryland PERS,2007,1.0000,2.4014,0.7060,15,7,3,5,0,0.0000,0.3333,0,0,0.5192,0.3105,0.0094
48,Maryland PERS,2008,1.0000,2.3113,0.6980,15,7,3,5,0,0.0000,0.3333,0,0,0.5161,0.3177,0.0097
48,Maryland PERS,2009,0.9980,2.0994,0.6774,15,7,3,5,0,0.0000,0.3333,0,0,0.5119,0.3242,0.0099
48,Maryland PERS,2010,1.0000,1.8902,0.6540,15,7,3,5,0,0.0000,0.3333,0,0,0.4999,0.3371,0.0102
48,Maryland PERS,2011,1.0000,1.6247,0.6190,15,7,3,5,0,0.0000,0.3333,0,0,0.4855,0.3555,0.0107
48,Maryland PERS,2012,1.0000,1.6385,0.6210,15,7,3,5,0,0.0000,0.3333,0,0,0.4794,0.3638,0.0110
48,Maryland PERS,2013,1.0000,2.3223,0.6990,15,7,3,5,0,0.0000,0.3333,0,0,0.4717,0.3743,0.0113
48,Maryland PERS,2014,1.0000,2.5842,0.7210,15,7,3,5,0,0.0000,0.3333,0,0,0.4665,0.3820,0.0116
48,Maryland PERS,2015,1.0000,2.7594,0.7340,15,7,3,5,0,0.0000,0.3333,0,0,0.4562,0.3922,0.0120
49,Maryland Teachers,2001,1.0000,2.6232,0.7240,15,7,3,5,0,0.0000,0.3333,0,0,0.6188,0.2662,0.0075
49,Maryland Teachers,2002,1.0000,2.3333,0.7000,15,7,3,5,0,0.0000,0.3333,0,0,0.6164,0.2682,0.0077
49,Maryland Teachers,2003,1.0000,2.1949,0.6870,15,7,3,5,0,0.0000,0.3333,0,0,0.6087,0.2733,0.0079
49,Maryland Teachers,2004,1.0000,2.4602,0.7110,15,7,3,5,0,0.0000,0.3333,0,0,0.5943,0.2830,0.0082
49,Maryland Teachers,2005,1.0000,2.3670,0.7030,15,7,3,5,0,0.0000,0.3333,0,0,0.5890,0.2897,0.0086
49,Maryland Teachers,2006,1.0000,2.3113,0.6980,15,7,3,5,0,0.0000,0.3333,0,0,0.5844,0.2929,0.0090
49,Maryland Teachers,2007,1.0000,2.4014,0.7060,15,7,3,5,0,0.0000,0.3333,0,0,0.5808,0.2918,0.0092
49,Maryland Teachers,2008,1.0000,2.3113,0.6980,15,7,3,5,0,0.0000,0.3333,0,0,0.5796,0.2956,0.0095
49,Maryland Teachers,2009,0.9980,2.0994,0.6774,15,7,3,5,0,0.0000,0.3333,0,0,0.5740,0.3016,0.0098
49,Maryland Teachers,2010,1.0000,1.8902,0.6540,15,7,3,5,0,0.0000,0.3333,0,0,0.5688,0.3080,0.0099
49,Maryland Teachers,2011,1.0000,1.6247,0.6190,15,7,3,5,0,0.0000,0.3333,0,0,0.5592,0.3209,0.0104
49,Maryland Teachers,2012,1.0000,1.6385,0.6210,15,7,3,5,0,0.0000,0.3333,0,0,0.5445,0.3345,0.0108
49,Maryland Teachers,2013,1.0000,2.3223,0.6990,15,7,3,5,0,0.0000,0.3333,0,0,0.5363,0.3423,0.0112
49,Maryland Teachers,2014,1.0000,2.5842,0.7210,15,7,3,5,0,0.0000,0.3333,0,0,0.5286,0.3488,0.0115
49,Maryland Teachers,2015,1.0000,2.7594,0.7340,15,7,3,5,0,0.0000,0.3333,0,0,0.5244,0.3537,0.0119
50,Massachusetts SRS,2001,1.0000,2.4483,0.7100,0,0,0,0,0,,,1,1,0.6505,0.3288,0.0069
50,Massachusetts SRS,2002,0.9990,2.4808,0.7127,0,0,0,0,0,,,1,1,0.6524,0.3266,0.0069
50,Massachusetts SRS,2003,1.0000,2.7469,0.7331,0,0,0,0,0,,,1,1,0.6146,0.3648,0.0076
50,Massachusetts SRS,2004,1.0000,2.4553,0.7106,0,0,0,0,0,,,1,1,0.5957,0.3823,0.0080
50,Massachusetts SRS,2005,1.0000,3.6296,0.7840,0,0,0,0,0,,,1,1,0.6023,0.3754,0.0079
50,Massachusetts SRS,2006,1.0000,2.5855,0.7211,0,0,0,0,0,,,1,1,0.6080,0.3698,0.0078
50,Massachusetts SRS,2007,1.0001,2.8689,0.7415,0,0,0,0,0,,,1,1,0.6094,0.3628,0.0078
50,Massachusetts SRS,2008,1.0000,2.6271,0.7243,0,0,0,0,0,,,1,1,0.6112,0.3605,0.0077
50,Massachusetts SRS,2009,1.0000,2.9526,0.7470,0,0,0,0,0,,,1,1,0.6134,0.3606,0.0077
50,Massachusetts SRS,2010,1.0000,3.0306,0.7519,0,0,0,0,0,,,1,1,0.6041,0.3693,0.0080
50,Massachusetts SRS,2011,1.0000,3.2662,0.7656,0,0,0,0,0,,,1,1,0.6005,0.3719,0.0081
50,Massachusetts SRS,2012,1.0000,3.0128,0.7508,0,0,0,0,0,,,1,1,0.5943,0.3772,0.0082
50,Massachusetts SRS,2013,1.0000,3.0750,0.7546,0,0,0,0,0,,,1,1,0.5945,0.3777,0.0083
50,Massachusetts SRS,2014,0.9990,3.4598,0.7758,0,0,0,0,0,,,1,1,0.5929,0.3788,0.0083
50,Massachusetts SRS,2015,0.9980,3.5364,0.7796,0,0,0,0,0,,,1,1,0.5876,0.3836,0.0085
51,Massachusetts Teachers,2001,1.0000,2.4483,0.7100,7,2,3,2,3,0.4286,0.2857,0,0,0.7268,0.2732,0.0051
51,Massachusetts Teachers,2002,0.9990,2.4808,0.7127,7,2,3,2,3,0.4286,0.2857,0,0,0.7189,0.2811,0.0054
51,Massachusetts Teachers,2003,1.0000,2.7469,0.7331,7,2,3,2,3,0.4286,0.2857,0,0,0.7061,0.2939,0.0057
51,Massachusetts Teachers,2004,1.0000,2.4553,0.7106,7,2,3,2,3,0.4286,0.2857,0,0,0.6909,0.3091,0.0061
51,Massachusetts Teachers,2005,1.0000,3.6296,0.7840,7,2,3,2,3,0.4286,0.2857,0,0,0.6761,0.3239,0.0065
51,Massachusetts Teachers,2006,1.0000,2.5855,0.7211,7,2,3,2,3,0.4286,0.2857,0,0,0.6664,0.3336,0.0069
51,Massachusetts Teachers,2007,1.0001,2.8689,0.7415,7,2,3,2,3,0.4286,0.2857,0,0,0.6513,0.3487,0.0073
51,Massachusetts Teachers,2008,1.0000,2.6271,0.7243,7,2,3,2,3,0.4286,0.2857,0,0,0.6418,0.3582,0.0076
51,Massachusetts Teachers,2009,1.0000,2.9526,0.7470,7,2,3,2,3,0.4286,0.2857,0,0,0.6328,0.3672,0.0079
51,Massachusetts Teachers,2010,1.0000,3.0306,0.7519,7,2,3,2,3,0.4286,0.2857,0,0,0.6217,0.3783,0.0082
51,Massachusetts Teachers,2011,1.0000,3.2662,0.7656,7,2,3,2,3,0.4286,0.2857,0,0,0.6101,0.3899,0.0084
51,Massachusetts Teachers,2012,1.0000,3.0128,0.7508,7,2,3,2,3,0.4286,0.2857,0,0,0.6021,0.3979,0.0086
51,Massachusetts Teachers,2013,1.0000,3.0750,0.7546,7,2,3,2,3,0.4286,0.2857,0,0,0.5979,0.4021,0.0088
51,Massachusetts Teachers,2014,0.9990,3.4598,0.7758,7,2,3,2,3,0.4286,0.2857,0,0,0.5926,0.4074,0.0090
51,Massachusetts Teachers,2015,0.9980,3.5364,0.7796,7,2,3,2,3,0.4286,0.2857,0,0,0.5911,0.4089,0.0092
52,Michigan Municipal,2001,1.0000,1.7397,0.6350,9,3,0,6,7,0.7778,0.6667,0,1,0.6170,0.2851,0.0017
52,Michigan Municipal,2002,1.0000,1.5974,0.6150,9,3,0,6,7,0.7778,0.6667,0,1,0.6164,0.2919,0.0017
52,Michigan Municipal,2003,1.0000,2.3113,0.6980,9,3,0,6,7,0.7778,0.6667,0,1,0.6074,0.3015,0.0018
52,Michigan Municipal,2004,1.0000,2.4130,0.7070,9,3,0,6,7,0.7778,0.6667,0,1,0.5945,0.3116,0.0019
52,Michigan Municipal,2005,1.0000,2.4130,0.7070,9,3,0,6,7,0.7778,0.6667,0,1,0.5812,0.3212,0.0020
52,Michigan Municipal,2006,1.0000,2.3670,0.7030,9,3,0,6,7,0.7778,0.6667,0,1,0.5709,0.3325,0.0021
52,Michigan Municipal,2007,1.0000,2.1949,0.6870,9,3,0,6,7,0.7778,0.6667,0,1,0.5571,0.3447,0.0022
52,Michigan Municipal,2008,1.0000,1.6738,0.6260,9,3,0,6,7,0.7778,0.6667,0,1,0.5420,0.3579,0.0024
52,Michigan Municipal,2009,1.0000,2.0960,0.6770,9,3,0,6,7,0.7778,0.6667,0,1,0.5293,0.3707,0.0025
52,Michigan Municipal,2010,1.0000,1.8090,0.6440,9,3,0,6,7,0.7778,0.6667,0,1,0.5138,0.3863,0.0027
52,Michigan Municipal,2011,1.0000,1.8902,0.6540,9,3,0,6,7,0.7778,0.6667,0,1,0.4982,0.4002,0.0029
52,Michigan Municipal,2012,1.0000,1.6810,0.6270,9,3,0,6,7,0.7778,0.6667,0,1,0.4802,0.4178,0.0030
52,Michigan Municipal,2013,1.0000,1.9155,0.6570,9,3,0,6,7,0.7778,0.6667,0,1,0.4648,0.4334,0.0033
52,Michigan Municipal,2014,1.0000,3.3860,0.7720,9,3,0,6,7,0.7778,0.6667,0,1,0.4468,0.4525,0.0036
52,Michigan Municipal,2015,1.0000,3.3103,0.7680,9,3,0,6,7,0.7778,0.6667,0,1,,,0.0000
53,Michigan Public Schools,2001,1.0000,2.5461,0.7180,12,11,1,0,6,0.5000,0.0000,1,0,0.6870,0.2821,0.0131
53,Michigan Public Schools,2002,1.0000,2.7879,0.7360,12,11,1,0,6,0.5000,0.0000,1,0,0.6856,0.2842,0.0135
53,Michigan Public Schools,2003,1.0000,3.6512,0.7850,12,11,1,0,6,0.5000,0.0000,1,0,0.6797,0.2907,0.0139
53,Michigan Public Schools,2004,1.0000,3.8309,0.7930,12,11,1,0,6,0.5000,0.0000,1,0,0.6668,0.3006,0.0144
53,Michigan Public Schools,2005,1.0000,3.9751,0.7990,12,11,1,0,6,0.5000,0.0000,1,0,0.6523,0.3130,0.0150
53,Michigan Public Schools,2006,1.0000,4.2083,0.8080,12,11,1,0,6,0.5000,0.0000,1,0,0.6407,0.3267,0.0156
53,Michigan Public Schools,2007,1.0000,4.3191,0.8120,12,11,1,0,6,0.5000,0.0000,1,0,0.6247,0.3437,0.0162
53,Michigan Public Schools,2008,1.0000,4.1546,0.8060,12,11,1,0,6,0.5000,0.0000,1,0,0.6055,0.3634,0.0167
53,Michigan Public Schools,2009,1.0000,3.6729,0.7860,12,11,1,0,6,0.5000,0.0000,1,0,0.5900,0.3782,0.0172
53,Michigan Public Schools,2010,1.0000,4.6818,0.8240,12,11,1,0,6,0.5000,0.0000,1,0,0.5447,0.4215,0.0190
53,Michigan Public Schools,2011,1.0000,4.0761,0.8030,12,11,1,0,6,0.5000,0.0000,1,0,0.5328,0.4332,0.0195
53,Michigan Public Schools,2012,1.0000,4.2083,0.8080,12,11,1,0,6,0.5000,0.0000,1,0,0.5125,0.4504,0.0199
53,Michigan Public Schools,2013,1.0000,4.7143,0.8250,12,11,1,0,6,0.5000,0.0000,1,0,0.4943,0.4679,0.0203
53,Michigan Public Schools,2014,1.0000,4.2910,0.8110,12,11,1,0,6,0.5000,0.0000,1,0,0.4673,0.4786,0.0206
53,Michigan Public Schools,2015,1.0000,4.7143,0.8250,12,11,1,0,6,0.5000,0.0000,1,0,,,0.0000
54,Michigan SERS,2001,1.0000,2.6496,0.7260,9,4,5,0,4,0.4444,0.0000,1,0,0.4996,0.4044,0.0037
54,Michigan SERS,2002,1.0000,2.8314,0.7390,9,4,5,0,4,0.4444,0.0000,1,0,0.4751,0.4376,0.0040
54,Michigan SERS,2003,1.0000,3.4248,0.7740,9,4,5,0,4,0.4444,0.0000,1,0,0.4080,0.5080,0.0045
54,Michigan SERS,2004,1.0000,4.1282,0.8050,9,4,5,0,4,0.4444,0.0000,1,0,0.3959,0.5198,0.0045
54,Michigan SERS,2005,1.0000,4.0761,0.8030,9,4,5,0,4,0.4444,0.0000,1,0,0.3892,0.5278,0.0045
54,Michigan SERS,2006,1.0000,4.4054,0.8150,9,4,5,0,4,0.4444,0.0000,1,0,0.3798,0.5361,0.0046
54,Michigan SERS,2007,1.0000,4.4348,0.8160,9,4,5,0,4,0.4444,0.0000,1,0,0.3656,0.5554,0.0047
54,Michigan SERS,2008,1.0000,4.1020,0.8040,9,4,5,0,4,0.4444,0.0000,1,0,0.3419,0.5754,0.0048
54,Michigan SERS,2009,1.0000,3.8077,0.7920,9,4,5,0,4,0.4444,0.0000,1,0,0.3304,0.5900,0.0049
54,Michigan SERS,2010,1.0000,4.5866,0.8210,9,4,5,0,4,0.4444,0.0000,1,0,0.3100,0.6140,0.0051
54,Michigan SERS,2011,1.0000,4.0000,0.8000,9,4,5,0,4,0.4444,0.0000,1,0,0.2414,0.6837,0.0056
54,Michigan SERS,2012,1.0000,4.2083,0.8080,9,4,5,0,4,0.4444,0.0000,1,0,0.2221,0.6999,0.0057
54,Michigan SERS,2013,1.0000,4.7803,0.8270,9,4,5,0,4,0.4444,0.0000,1,0,0.2093,0.7228,0.0057
54,Michigan SERS,2014,1.0000,4.5866,0.8210,9,4,5,0,4,0.4444,0.0000,1,0,0.1931,0.7424,0.0058
54,Michigan SERS,2015,1.0000,5.0976,0.8360,9,4,5,0,4,0.4444,0.0000,1,0,,,0.0000
56,Minnesota GERF,2001,1.0000,2.9841,0.7490,11,5,1,5,9,0.8182,0.4545,0,0,0.4670,0.1663,0.0099
56,Minnesota GERF,2002,1.0000,3.0984,0.7560,11,5,1,5,9,0.8182,0.4545,0,0,0.4516,0.1667,0.0101
56,Minnesota GERF,2003,1.0000,3.1667,0.7600,11,5,1,5,9,0.8182,0.4545,0,0,0.4389,0.1647,0.0104
56,Minnesota GERF,2004,1.0000,3.1667,0.7600,11,5,1,5,9,0.8182,0.4545,0,0,0.4198,0.1664,0.0108
56,Minnesota GERF,2005,1.0000,3.0650,0.7540,11,5,1,5,9,0.8182,0.4545,0,0,0.4247,0.1691,0.0111
56,Minnesota GERF,2006,1.0000,3.1667,0.7600,11,5,1,5,9,0.8182,0.4545,0,0,0.4164,0.1706,0.0115
56,Minnesota GERF,2007,1.0000,3.3103,0.7680,11,5,1,5,9,0.8182,0.4545,0,0,0.4096,0.1721,0.0118
56,Minnesota GERF,2008,1.0000,3.1322,0.7580,11,5,1,5,9,0.8182,0.4545,0,0,0.3917,0.1743,0.0122
56,Minnesota GERF,2009,1.0000,3.1152,0.7570,11,5,1,5,9,0.8182,0.4545,0,0,0.3831,0.1765,0.0125
56,Minnesota GERF,2010,1.0000,2.7175,0.7310,11,5,1,5,9,0.8182,0.4545,0,0,0.3694,0.1802,0.0129
56,Minnesota GERF,2011,1.0000,3.0650,0.7540,11,5,1,5,9,0.8182,0.4545,0,0,0.3816,0.1958,0.0134
56,Minnesota GERF,2012,1.0000,3.1322,0.7580,11,5,1,5,9,0.8182,0.4545,0,0,0.3720,0.2017,0.0140
56,Minnesota GERF,2013,1.0000,2.9216,0.7450,11,5,1,5,9,0.8182,0.4545,0,0,0.3637,0.2058,0.0146
56,Minnesota GERF,2014,1.0000,2.8462,0.7400,11,5,1,5,9,0.8182,0.4545,0,0,0.3620,0.2099,0.0152
56,Minnesota GERF,2015,1.0000,2.9216,0.7450,11,5,1,5,9,0.8182,0.4545,0,0,0.3525,0.2192,0.0165
57,Minnesota State Employees,2001,1.0000,2.9841,0.7490,8,0,3,5,5,0.6250,0.6250,0,0,0.5546,0.2251,0.0040
57,Minnesota State Employees,2002,1.0000,3.0984,0.7560,8,0,3,5,5,0.6250,0.6250,0,0,0.5451,0.2310,0.0041
57,Minnesota State Employees,2003,1.0000,3.1667,0.7600,8,0,3,5,5,0.6250,0.6250,0,0,0.5296,0.2360,0.0043
57,Minnesota State Employees,2004,1.0000,3.1667,0.7600,8,0,3,5,5,0.6250,0.6250,0,0,0.4881,0.2358,0.0045
57,Minnesota State Employees,2005,1.0000,3.0650,0.7540,8,0,3,5,5,0.6250,0.6250,0,0,0.5134,0.2546,0.0046
57,Minnesota State Employees,2006,1.0000,3.1667,0.7600,8,0,3,5,5,0.6250,0.6250,0,0,0.5148,0.2596,0.0047
57,Minnesota State Employees,2007,1.0000,3.3103,0.7680,8,0,3,5,5,0.6250,0.6250,0,0,0.5067,0.2655,0.0049
57,Minnesota State Employees,2008,1.0000,3.1322,0.7580,8,0,3,5,5,0.6250,0.6250,0,0,0.5029,0.2724,0.0051
57,Minnesota State Employees,2009,1.0000,3.1152,0.7570,8,0,3,5,5,0.6250,0.6250,0,0,0.4976,0.2777,0.0052
57,Minnesota State Employees,2010,1.0000,2.7175,0.7310,8,0,3,5,5,0.6250,0.6250,0,0,0.4906,0.2876,0.0054
57,Minnesota State Employees,2011,1.0000,3.0650,0.7540,8,0,3,5,5,0.6250,0.6250,0,0,0.4812,0.3027,0.0056
57,Minnesota State Employees,2012,1.0000,3.1322,0.7580,8,0,3,5,5,0.6250,0.6250,0,0,0.4741,0.3145,0.0059
57,Minnesota State Employees,2013,1.0000,2.9216,0.7450,8,0,3,5,5,0.6250,0.6250,0,0,0.4721,0.3199,0.0061
57,Minnesota State Employees,2014,1.0000,2.8462,0.7400,8,0,3,5,5,0.6250,0.6250,0,0,0.4655,0.3255,0.0064
57,Minnesota State Employees,2015,1.0000,2.9216,0.7450,8,0,3,5,5,0.6250,0.6250,0,0,0.4489,0.3339,0.0066
58,Minnesota Teachers,2001,1.0000,2.9841,0.7490,8,1,2,5,5,0.6250,0.6250,0,0,0.5380,0.2554,0.0068
58,Minnesota Teachers,2002,1.0000,3.0984,0.7560,8,1,2,5,5,0.6250,0.6250,0,0,0.5335,0.2603,0.0070
58,Minnesota Teachers,2003,1.0000,3.1667,0.7600,8,1,2,5,5,0.6250,0.6250,0,0,0.5262,0.2649,0.0072
58,Minnesota Teachers,2004,1.0000,3.1667,0.7600,8,1,2,5,5,0.6250,0.6250,0,0,0.5194,0.2715,0.0074
58,Minnesota Teachers,2005,1.0000,3.0650,0.7540,8,1,2,5,5,0.6250,0.6250,0,0,0.5230,0.2733,0.0076
58,Minnesota Teachers,2006,1.0000,3.1667,0.7600,8,1,2,5,5,0.6250,0.6250,0,0,0.5024,0.2836,0.0087
58,Minnesota Teachers,2007,1.0000,3.3103,0.7680,8,1,2,5,5,0.6250,0.6250,0,0,0.4863,0.2913,0.0090
58,Minnesota Teachers,2008,1.0000,3.1322,0.7580,8,1,2,5,5,0.6250,0.6250,0,0,0.4850,0.2978,0.0090
58,Minnesota Teachers,2009,1.0000,3.1152,0.7570,8,1,2,5,5,0.6250,0.6250,0,0,0.4736,0.3082,0.0095
58,Minnesota Teachers,2010,1.0000,2.7175,0.7310,8,1,2,5,5,0.6250,0.6250,0,0,0.4671,0.3131,0.0098
58,Minnesota Teachers,2011,1.0000,3.0650,0.7540,8,1,2,5,5,0.6250,0.6250,0,0,0.4549,0.3173,0.0100
58,Minnesota Teachers,2012,1.0000,3.1322,0.7580,8,1,2,5,5,0.6250,0.6250,0,0,0.4460,0.3225,0.0103
58,Minnesota Teachers,2013,1.0000,2.9216,0.7450,8,1,2,5,5,0.6250,0.6250,0,0,0.4376,0.3259,0.0105
58,Minnesota Teachers,2014,1.0000,4.0000,0.8000,8,1,2,5,5,0.6250,0.6250,0,0,0.4317,0.3286,0.0108
58,Minnesota Teachers,2015,1.0000,2.9216,0.7450,8,1,2,5,5,0.6250,0.6250,0,0,0.4275,0.3337,0.0113
133,Minnesota Police and Fire Retirement Fund,2001,1.0000,2.9841,0.7490,0,0,0,0,0,,,1,1,0.5792,0.3524,0.0012
133,Minnesota Police and Fire Retirement Fund,2002,1.0000,3.0984,0.7560,0,0,0,0,0,,,1,1,0.5775,0.3469,0.0012
133,Minnesota Police and Fire Retirement Fund,2003,1.0000,3.1667,0.7600,0,0,0,0,0,,,1,1,0.5635,0.3516,0.0012
133,Minnesota Police and Fire Retirement Fund,2004,1.0000,3.1667,0.7600,0,0,0,0,0,,,1,1,0.5551,0.3550,0.0013
133,Minnesota Police and Fire Retirement Fund,2005,1.0000,3.0650,0.7540,0,0,0,0,0,,,1,1,0.5531,0.3575,0.0013
133,Minnesota Police and Fire Retirement Fund,2006,1.0000,3.1667,0.7600,0,0,0,0,0,,,1,1,0.5531,0.3552,0.0013
133,Minnesota Police and Fire Retirement Fund,2007,1.0000,3.3103,0.7680,0,0,0,0,0,,,1,1,0.5423,0.3558,0.0014
133,Minnesota Police and Fire Retirement Fund,2008,1.0000,3.1322,0.7580,0,0,0,0,0,,,1,1,0.5413,0.3541,0.0014
133,Minnesota Police and Fire Retirement Fund,2009,1.0000,3.1152,0.7570,0,0,0,0,0,,,1,1,0.5342,0.3597,0.0014
133,Minnesota Police and Fire Retirement Fund,2010,1.0000,2.7175,0.7310,0,0,0,0,0,,,1,1,0.5271,0.3654,0.0014
133,Minnesota Police and Fire Retirement Fund,2011,1.0000,3.0650,0.7540,0,0,0,0,0,,,1,1,0.5198,0.3749,0.0015
133,Minnesota Police and Fire Retirement Fund,2012,1.0000,3.1322,0.7580,0,0,0,0,0,,,1,1,0.4819,0.4172,0.0017
133,Minnesota Police and Fire Retirement Fund,2013,1.0000,2.9216,0.7450,0,0,0,0,0,,,1,1,0.4778,0.4184,0.0018
133,Minnesota Police and Fire Retirement Fund,2014,1.0000,2.8462,0.7400,0,0,0,0,0,,,1,1,0.4654,0.4295,0.0018
133,Minnesota Police and Fire Retirement Fund,2015,1.0000,2.9216,0.7450,0,0,0,0,0,,,1,1,0.4664,0.4268,0.0019
59,Mississippi PERS,2001,1.0000,1.9586,0.6620,10,1,1,8,8,0.8000,0.8000,0,0,0.4830,0.1716,0.0188
59,Mississippi PERS,2002,1.0000,1.5840,0.6130,10,1,1,8,8,0.8000,0.8000,0,0,0.4761,0.1774,0.0198
59,Mississippi PERS,2003,1.0000,1.6042,0.6160,10,1,1,8,8,0.8000,0.8000,0,0,0.4737,0.1818,0.0207
59,Mississippi PERS,2004,1.0000,2.8610,0.7410,10,1,1,8,8,0.8000,0.8000,0,0,0.4686,0.1870,0.0216
59,Mississippi PERS,2005,1.0000,3.0486,0.7530,10,1,1,8,8,0.8000,0.8000,0,0,0.4550,0.1852,0.0220
59,Mississippi PERS,2006,1.0000,3.3478,0.7700,10,1,1,8,8,0.8000,0.8000,0,0,0.4615,0.1949,0.0230
59,Mississippi PERS,2007,1.0000,3.7170,0.7880,10,1,1,8,8,0.8000,0.8000,0,0,0.4564,0.1984,0.0242
59,Mississippi PERS,2008,1.0000,3.0486,0.7530,10,1,1,8,8,0.8000,0.8000,0,0,0.4537,0.2013,0.0250
59,Mississippi PERS,2009,1.0000,2.7175,0.7310,10,1,1,8,8,0.8000,0.8000,0,0,0.4519,0.2059,0.0258
59,Mississippi PERS,2010,1.0000,2.8314,0.7390,10,1,1,8,8,0.8000,0.8000,0,0,0.4417,0.2121,0.0267
59,Mississippi PERS,2011,1.0000,3.4248,0.7740,10,1,1,8,8,0.8000,0.8000,0,0,0.4321,0.2221,0.0279
59,Mississippi PERS,2012,1.0000,2.8168,0.7380,10,1,1,8,8,0.8000,0.8000,0,0,0.4268,0.2283,0.0291
59,Mississippi PERS,2013,1.0000,2.9841,0.7490,10,1,1,8,8,0.8000,0.8000,0,0,0.4227,0.2358,0.0302
59,Mississippi PERS,2014,1.0000,3.7619,0.7900,10,1,1,8,8,0.8000,0.8000,0,0,0.4165,0.2414,0.0312
59,Mississippi PERS,2015,1.0000,3.5455,0.7800,10,1,1,8,8,0.8000,0.8000,0,0,0.4025,0.2467,0.0322
60,Missouri DOT and Highway Patrol,2001,1.0000,1.8539,0.6496,0,0,0,0,0,,,1,1,0.5568,0.3808,0.0011
60,Missouri DOT and Highway Patrol,2002,1.0000,1.6774,0.6265,0,0,0,0,0,,,1,1,0.5356,0.3948,0.0011
60,Missouri DOT and Highway Patrol,2003,1.0000,1.7778,0.6400,0,0,0,0,0,,,1,1,0.5362,0.3910,0.0011
